solo_Rating,solo_KillDeathRatio,solo_WinRatio,solo_TimeSurvived,solo_RoundsPlayed,solo_Wins,solo_Losses,solo_Kills,solo_Assists,solo_Suicides,solo_HeadshotKills,solo_VehicleDestroys,solo_RoundMostKills,solo_WeaponAcquired,solo_AvgSurvivalTime,solo_WinPoints,solo_WalkDistance,solo_DamageDealt
1837.69,0.86,0,55754.59,42,0,42,36,4,0,7,0,5,0,1409.15,3613,69890.76,3968.47
1399.55,1.38,7.14,13155.12,14,1,13,18,0,0,1,0,6,2,939.65,1163,15214.85,1869.47
2184.25,0.95,1.98,103408.22,101,2,99,94,12,0,19,0,5,2,1168.71,7251,141330.7,12155.16
1730.36,0.83,0.96,91421.22,104,1,103,86,1,1,15,1,9,2,879.05,1440,136654.7,10973.1
1584.24,1.4,2.78,28737.34,36,1,35,49,3,0,7,0,5,0,798.26,1305,37818.16,5825.92
1637.12,1.71,8.7,26755.08,23,2,21,36,2,0,11,0,6,1,954.39,4524,52735.3,3907.5
2006.07,1.38,3.03,64095.37,66,2,64,88,5,0,20,0,8,2,971.14,1660,104511.1,10263.3
1249.15,0,0,6216.5,6,0,6,0,0,0,0,0,0,0,1036.08,1049,10434.33,42.7
1985.92,1.49,3.49,64774.06,86,3,83,124,4,1,27,1,8,1,753.19,1623,85723.74,14535.21
2360.14,1.27,0.42,173452.16,237,1,236,299,19,2,62,5,9,1,1241.14,2987,254176.96,37697.56
1542.68,1.76,2.94,22592.39,34,1,33,58,6,1,7,1,7,0,664.48,1260,36056.61,6579.29
2282.97,0.83,1.47,134969.5,136,2,134,111,15,4,22,3,8,0,992.42,1903,173798.8,15828.16
1282.43,2.5,0,3077.81,2,0,2,5,0,0,0,0,4,2,1538.9,1067,5761.66,684.99
1671.59,2.3,6.38,45303.02,47,3,44,101,5,1,16,1,9,1,1009.43,3732,64890.47,11507.98
1609.47,0.59,0,71710.8,74,0,74,44,1,1,5,0,3,0,969.06,1348,102957.7,5646.76
1563.16,1.93,6.67,16911.9,15,1,14,27,0,0,5,0,7,0,1127.46,1292,32769.93,3364.95
1616.73,3.58,14.29,17898.38,14,2,12,43,1,0,10,0,10,1,1583.02,2455,30812.94,4561.83
1709.78,1.18,0,52449.03,65,0,65,77,5,0,10,0,7,1,806.91,1392,87557.85,10035.86
1968.81,1.26,5.21,101563.84,96,5,91,115,9,2,23,1,9,0,1137.35,4306,139711.7,13831.6
1841.62,1.89,3.85,62369.54,78,3,75,142,8,1,25,1,7,1,1107.91,3865,92761.44,16321.07
1795.41,1.46,2.63,55934.47,76,2,74,108,3,0,10,1,8,2,735.98,1454,99871.41,12306.76
2146.12,1.14,1.94,158376.59,155,3,152,174,12,1,42,1,7,1,1195.62,5401,275148.13,21982
2351.5,0.84,0.9,293370.15,332,3,329,276,22,2,51,5,7,2,808.39,5373,426528.32,36497.07
1355.41,1.11,0,25090.83,37,0,37,41,0,0,6,0,7,1,678.13,1107,30993.99,4922.31
2172.06,1.81,5.19,125996.02,135,7,128,232,8,0,58,1,10,1,760.48,5519,176128.72,27999.14
1903.73,1.92,2,47666.37,50,1,49,94,4,1,23,0,14,1,953.33,1558,88648.75,11227.16
1806.15,0.76,0,119404.39,139,0,139,106,7,7,16,2,4,2,894,2504,189320.05,14149.72
1406.49,1.1,9.09,11088.55,11,1,10,11,1,1,3,0,3,0,816.54,3156,11966.63,1180.09
1220.76,0.25,0,3233.11,4,0,4,1,1,0,0,0,1,2,808.28,1020,7537.47,221.72
1881.44,0.81,0,70436.91,67,0,67,54,5,2,6,2,3,1,1058.02,2646,113409.72,7006.67
1677.38,0.87,0,87548.91,111,0,111,97,4,1,26,1,6,2,1072.23,2479,128335.89,12247.93
1881.47,0.94,1.49,206488.91,335,5,330,310,14,0,70,0,7,2,696.7,2556,330668.56,39273.85
1278.32,1.25,0,7647.8,8,0,8,10,0,0,1,0,4,0,885.43,2063,13063.22,998.8
1309.26,1.25,0,9784.36,12,0,12,15,0,0,3,0,8,0,815.36,1079,15362.16,1472.83
1733.82,1.05,2.44,44379.79,41,1,40,42,2,1,4,0,4,0,1082.43,1456,71752.39,5065.32
2457.35,1.81,8.33,88861.72,84,7,77,139,10,1,32,3,9,0,1057.88,2040,100264,17539.89
1658.33,2.52,4.17,21923.51,24,1,23,58,0,0,13,0,11,1,913.48,1354,36462.73,6174.11
1603.4,1.37,1.89,42674.63,53,1,52,71,4,0,11,0,7,1,805.18,1314,75663.35,8433.65
1213.14,0.67,0,9350.33,15,0,15,10,0,0,1,0,2,0,623.36,1002,11071.88,1318.55
1810.43,1.2,2.24,236953.21,223,5,218,261,13,0,45,0,9,0,1222.07,2519,355782.09,31927.27
1283.54,2.29,0,6925.26,7,0,7,16,1,0,1,0,7,0,1034,2075,4823.6,1634.77
1683.95,1.6,3.64,44096.22,55,2,53,85,3,0,15,1,11,1,778.01,2387,51183.18,10189.33
1374.76,1.9,0,10351.98,10,0,10,19,1,1,4,0,5,0,1035.2,1133,9559.56,2365.9
1315.08,1.19,5.88,13775.28,17,1,16,19,1,0,1,0,4,0,810.31,1095,19648.97,2214.68
2047.8,1.61,2.25,63281.01,89,2,87,140,12,3,39,0,13,0,711.02,1670,87925,16796.87
1467.7,1.67,3.57,20958.74,28,1,27,45,1,0,10,0,9,2,748.53,1202,37601.7,5063.65
1959.68,1.06,0.88,92956.46,113,1,112,119,10,0,29,1,7,0,822.62,1609,117411.5,15501.09
2098.42,1.66,1.52,66607.96,66,1,65,108,5,1,13,1,10,2,1373.42,2840,94227.92,13223.88
1506.15,1.43,4.55,19651.31,22,1,21,30,2,1,3,0,7,1,893.24,1250,35593.92,3517.32
2255.54,1.18,2.71,204361.2,258,7,251,296,25,2,59,1,7,2,913.66,3118,341407.41,38340.81
1172.46,0.33,0,2160.5,3,0,3,1,0,0,0,0,1,0,720.17,974,1119.18,124.68
1789.17,0.76,0,133609.7,180,0,180,136,12,0,25,2,6,2,641.39,2480,190388.18,18474.69
1813.66,1.14,2.99,58463.2,67,2,65,74,4,0,13,0,8,0,872.59,1496,83227.08,9118.82
1448.3,1.13,0,17059.24,15,0,15,17,2,0,4,0,6,1,1137.28,1214,27465.03,2542.78
1529.47,1.42,0,15784.98,12,0,12,17,0,0,3,0,3,1,848.89,2251,28959.89,2487.43
1852.54,0.96,1.32,166556.53,227,3,224,214,24,1,42,2,8,1,1054.66,4046,275268.03,29120.2
2184.81,1.22,1.13,131753.3,177,2,175,214,12,0,42,0,9,2,744.37,1798,208660.4,25574.22
1351.06,3.4,0,6062.68,5,0,5,17,0,0,3,0,7,0,1212.54,1119,8656.94,1818.17
2251.19,1.88,4.3,92092.6,93,4,89,167,9,1,55,0,10,2,997.07,4218,194991.77,18291.04
2377.01,0.81,1.97,150401,152,3,149,120,8,1,21,2,7,1,989.48,1979,273782.8,15471.93
1507.12,1.41,1.45,37335.11,69,1,68,96,5,0,21,2,13,1,541.09,1234,42820.83,11379.85
1807.66,1.5,4.17,41209.8,48,2,46,69,3,0,14,0,11,0,858.54,1492,81497.44,7506.56
1227.71,3,0,1232.38,1,0,1,3,0,0,0,0,3,2,1232.38,1018,888.33,346.44
1564.58,1.35,0,36559.63,37,0,37,50,1,1,11,1,8,2,988.1,1293,44020.39,6514.5
1769.89,1.29,0,45570.52,51,0,51,66,0,1,8,0,12,0,893.54,1465,65783.98,8069.47
1440,1.48,4.55,25102.67,22,1,21,31,2,0,3,0,5,2,923.38,3384,53579.91,3645.1
2259.99,1.4,2.5,89078.67,80,2,78,109,9,0,15,2,8,1,1157.88,5280,128326.21,13525.03
1223.27,3,0,1207.04,1,0,1,3,0,0,1,0,3,2,1207.04,1017,3527.88,319.46
1448.62,1.51,1.79,38644.64,56,1,55,83,3,0,14,2,6,1,657.96,3286,51999.17,9490.96
1570.41,2.23,13.33,20151.63,15,2,13,29,5,0,7,0,9,2,1337.89,2492,36752.01,3822.45
2119.12,0.88,0,90675.16,84,0,84,74,6,1,9,0,4,0,1079.47,1773,114716.6,9013.43
1595.4,0.91,4.08,44592.71,49,2,47,43,4,0,13,0,5,2,910.06,1340,56368.73,6002.23
1617.43,1.77,10.34,31746.44,29,3,26,46,1,0,12,0,9,2,1404.89,2589,56581.65,4773.02
1595.11,3.17,14.29,23975.89,21,3,18,57,1,0,9,0,12,1,1323.52,2569,45989.01,6822.55
1389.37,0.89,0,20178.39,19,0,19,17,2,0,3,0,6,2,1242.51,3199,26845.54,2223.84
1254.67,1,0,3368.1,5,0,5,5,0,0,0,0,4,1,673.62,1046,7644.47,662.9
1779.4,0.8,0,73043.19,69,0,69,55,6,0,11,0,4,1,1165.64,3729,102830.58,7970.88
1783.48,2.29,5.56,26547.22,18,1,17,39,2,0,8,0,5,0,1474.85,1497,65643.56,5186.02
1626.77,1.7,8,22365.96,25,2,23,39,4,0,11,0,10,1,894.64,1345,50407.11,4841.67
1468.1,3.08,0,11240.03,12,0,12,37,1,0,13,0,9,2,936.67,1188,19497.92,4038.02
1371.43,0.92,0,13171.52,12,0,12,11,1,0,1,0,2,0,1097.63,1148,11055.66,1314.85
1219.96,2.5,0,1755.21,2,0,2,5,0,0,1,0,5,0,877.61,1013,2266.35,513.47
1862.56,1.16,0,82279.6,116,0,116,135,5,0,25,0,7,2,1012.26,3562,111233.08,16929.23
1780.25,1.03,1.27,73661.8,79,1,78,80,4,0,18,0,6,1,932.43,1462,111001.2,9678.73
1463.33,1.33,7.69,13795.36,13,1,12,16,4,0,3,0,4,2,1061.18,1232,19807.06,2099.82
1602.78,1,0,50333.39,64,0,64,64,2,0,14,0,6,1,786.46,1327,66448.84,7739.04
1361.91,1.29,8.7,20976.37,23,2,21,27,1,1,5,0,5,1,916.97,2254,31896.45,3069.44
1623.13,1.36,0,35147.21,36,0,36,49,1,1,11,0,6,0,667.64,2335,57747.88,5720.49
1898.63,0.63,0.68,226654.5,292,2,290,183,14,1,39,0,7,1,1027.84,2582,311682.48,22349.81
1423.69,1,0,13200.56,13,0,13,13,0,1,2,0,4,1,966.86,2202,13374.46,1590.33
1486.58,0.97,2.11,57530.66,95,2,93,90,6,0,19,3,7,0,605.59,1210,71363.55,10825.9
1648.9,1.31,1.82,56850.22,55,1,54,71,5,1,22,1,6,1,1226.72,3832,82033.23,9620.89
2164.57,0.8,1.94,127471.9,155,3,152,122,9,1,16,1,5,2,822.4,1802,192844.9,15672.25
1298.86,0.54,0,12158.37,13,0,13,7,2,0,2,0,2,2,935.26,1090,17575.05,1213.46
1440.84,2.5,11.11,12921.18,9,1,8,20,0,0,5,0,6,0,1465.78,2294,18681.78,2256.67
2268.42,1.67,5.26,80386.82,76,4,72,120,9,0,29,0,7,2,1057.72,1876,118125,14896.21
1345.9,1.4,0,12660.67,10,0,10,14,1,0,2,0,4,1,1266.07,1121,16531.61,1401.38
1600.12,2.29,12.5,12671.52,8,1,7,16,1,0,4,0,4,0,1583.94,1352,18812.92,1631.82
1639.62,1.67,3.08,462519.55,585,18,567,949,58,3,221,6,15,0,995.83,3312,631755.4,114774.65
1627.3,2.67,0,19165.52,18,0,18,48,2,0,10,0,7,0,1064.75,1315,40903.75,5636.82
1282.15,0.88,0,11445.07,17,0,17,15,0,0,4,0,3,0,673.24,1066,12163.65,2283.26
1717.38,2,13.33,22289.15,15,2,13,26,0,0,12,0,4,1,1485.94,1446,28742.03,2912.13
1729.69,1.27,2,48561.52,50,1,49,62,3,1,13,0,8,2,1240.11,2453,58716.08,7789.36
1547.92,0.55,0,35094.65,31,0,31,17,5,0,3,1,4,0,849.48,3291,58071.64,2618.8
1774.33,1.09,1.85,48746.66,54,1,53,58,2,1,11,1,5,2,902.72,1468,72603.36,7538.8
1779.78,0.79,1.19,116763,168,2,166,131,9,1,24,1,10,0,695.02,1463,155522.8,17003.8
1825.87,1.02,1.23,67050.45,81,1,80,82,3,0,6,0,6,0,827.78,1512,101091.8,9943.25
1759.48,0.99,0,102702.7,165,0,165,164,7,0,25,1,6,2,622.44,1419,143692.1,19407.73
1654.58,1.59,1.54,62727.86,65,1,64,102,4,2,28,1,8,2,962.6,2711,86307.19,11682.14
1818.25,2.67,3.57,31399.14,28,1,27,72,4,0,24,0,7,0,746.84,2469,52589.52,9118.36
1400.25,2.88,0,7582.99,8,0,8,23,1,0,3,1,7,1,947.87,1137,12703.65,2585.23
2036.83,1.69,5.26,50538.73,57,3,54,91,8,0,12,0,7,1,886.64,1673,78612.56,11277.01
1709.12,0.98,5.08,45269.7,59,3,56,55,4,0,6,0,6,1,782.38,2434,74749.11,5719.38
1459.14,1.58,0,20317.09,24,0,24,38,2,0,4,0,7,1,846.55,1201,26598.29,4902.1
1915.29,1.36,1.61,52790.85,62,1,61,83,6,0,24,0,9,1,851.47,1584,84004.66,10329.56
1253.89,0.35,0,16560.9,23,0,23,8,0,0,1,0,1,1,720.04,1054,31247.93,1234.49
2012.62,1.06,0.78,102216.17,128,1,127,135,10,1,25,0,5,0,997.42,2740,157811.32,17292.16
1413.1,1.47,0,36836.36,34,0,34,50,5,0,12,0,8,2,1157.12,3423,50650.56,6177.99
2051.23,1.64,0,69980.52,80,0,80,131,7,0,22,2,11,1,829.76,2851,131592.31,15684.27
1368.98,1.08,0,46068.34,80,0,80,86,14,0,17,2,5,2,575.85,1116,68617.01,10456.35
1476.99,1.49,0,40108.49,37,0,37,55,2,0,6,2,7,2,1189.06,2434,60947.8,6423.1
1269.52,0.67,0,4601.96,3,0,3,2,0,0,0,0,1,0,1533.99,1062,7488.38,250.22
1770.38,3,20.83,20169.4,24,5,19,57,0,0,21,0,14,1,514.12,2449,39795.48,6007.22
1715.19,1.39,1.12,51875.27,89,1,88,122,7,1,25,1,8,0,598.03,2460,90378.14,13374.86
1478.25,0.35,0,24479.3,20,0,20,7,0,0,0,0,1,1,1223.96,1252,41161.2,1006.3
1328.02,1.17,14.29,5329.84,7,1,6,7,1,0,0,1,3,2,761.41,1118,7502.83,789.39
1160.84,1.25,0,1352.66,4,0,4,5,0,0,1,0,2,2,338.16,954,1319.89,609.06
1282.55,0.71,0,6885.82,7,0,7,5,0,0,1,0,2,2,983.69,1071,8453.67,419.51
1749.55,0.94,1.54,62962.3,65,1,64,60,4,0,10,0,4,1,968.65,1453,92008.43,7706.56
1740.83,1.12,2.59,76711.43,116,3,113,127,7,0,48,1,11,0,661.31,1429,128335.4,16003.91
1840.35,2.47,10.53,25194.54,19,2,17,42,2,0,11,0,8,2,1110.07,2542,23560.86,4908.08
2024.46,1.26,1.01,83954.6,99,1,98,123,6,2,26,1,7,0,1249.11,3842,117983.48,15792.85
2077.52,0.91,1.21,284832.26,412,5,407,370,20,0,84,0,8,2,661.08,4150,394138.71,47493.78
1333.47,2.58,0,9976.24,12,0,12,31,3,0,7,0,8,2,761,2071,22020.83,3592.6
1698.4,1.31,0,36708.97,39,0,39,51,3,1,4,1,6,1,941.26,1410,65829.14,6078.76
1599.37,1.28,3.85,23637.86,26,1,25,32,0,1,3,1,7,2,909.15,1327,26930.38,3968.99
2147.11,0.47,0.87,305478.7,344,3,341,159,13,1,40,1,8,0,888.02,1802,480746,19498.29
1312.55,2.5,33.33,2977.54,3,1,2,5,0,0,2,0,5,2,992.52,1103,4443.72,568.81
1286.04,0,0,4712.86,4,0,4,0,0,0,0,0,0,0,1178.22,1085,7293.68,81.26
2381.11,0.56,0.39,274135.75,257,1,256,143,12,1,17,0,5,1,1184.06,3295,409364.67,20512.44
1341.29,5,100,2074.15,1,1,0,5,0,0,1,0,5,0,2074.15,1127,3155.04,411.95
1693.85,1.44,0,33705.54,41,0,41,59,2,0,13,1,8,2,822.09,1391,39662.13,7871.48
1588.29,1.81,8.57,36369.04,35,3,32,58,0,1,4,0,7,1,1085.48,2431,57317.87,6586.29
1321.77,2.43,0,8207.16,7,0,7,17,0,0,5,0,6,1,1173.81,2081,9450.17,1644.04
1348.79,3.2,16.67,5880.99,6,1,5,16,0,0,2,0,11,2,839.64,2115,9142.47,1582.79
1309.42,0.45,8.33,9190.35,12,1,11,5,1,0,0,0,3,2,481.18,2093,11797.95,943.92
1512.73,1.53,1.37,61586.42,73,1,72,110,4,0,28,1,8,0,1148.55,3464,79228.46,12612.53
1699.32,2.45,21.43,18919.41,14,3,11,27,2,1,4,0,7,1,1355.1,2456,31669.27,2922.06
1626.18,0.82,1.18,64904.29,85,1,84,69,5,1,17,0,6,2,715.68,4482,105260.91,9120.07
1183.15,0.71,0,11045.94,14,0,14,10,2,0,1,0,3,2,789,981,13279.08,1257.16
2270.22,2.06,1.43,65796.64,70,1,69,142,5,0,22,2,7,1,939.95,1855,84950.07,17330.57
1702.11,0.69,0.41,186558.05,241,1,240,165,5,2,33,0,7,1,703.1,3619,298078.1,20404.9
2099.68,1.43,1.37,63751.34,73,1,72,103,0,2,24,1,7,2,914.52,2735,102915.75,12480.32
1319.38,2.02,2.13,28238.95,47,1,46,93,9,0,16,0,15,1,624.32,2142,37597.17,10497.94
1536.28,0.82,0.72,159921,276,2,274,226,15,1,31,1,7,0,579.42,1255,238724.9,26959.01
1280.9,1.5,0,5264.29,4,0,4,6,0,0,4,0,3,0,1316.07,1068,10160.83,862.19
1343.49,1.54,7.14,9709.29,14,1,13,20,0,1,2,0,8,2,693.52,1114,11945.33,1966.69
1654.36,1.79,0,24198.48,24,0,24,43,1,0,11,0,12,1,1008.27,1364,53063.73,4654.37
2142.83,1.04,0.96,143763.3,209,2,207,216,11,2,49,1,9,2,687.86,1748,201919.9,25992
1632.74,3.21,12.12,38859.02,33,4,29,93,5,0,16,1,10,2,1238.18,3834,58120.37,9287.17
1375.01,0.91,0,10765.62,11,0,11,10,0,0,5,0,4,1,1047.41,2152,14338.03,1539.71
1231.56,0.3,0,74082.36,96,0,96,29,2,0,5,0,3,1,771.69,1038,94653.63,3774.3
1486.66,1.43,0,22186.57,28,0,28,40,0,0,6,0,5,1,792.38,1207,29774.8,4265.25
1773.89,0.97,1.59,66368.75,63,1,62,60,5,2,13,1,6,2,1070.57,3599,75545.04,7566.86
1772.53,0.61,2.56,47975.39,39,1,38,23,2,0,6,0,4,2,1230.14,1508,71753.85,3054.64
1759.94,0.78,1.33,113518.6,150,2,148,116,6,0,24,0,7,2,756.79,1436,199158.6,15226.24
1119.55,1,0,7666.9,12,0,12,12,1,0,3,0,5,2,638.91,917,6476.37,1222.54
1771.25,2.54,4,25011.49,25,1,24,61,5,0,20,0,11,0,1000.46,1439,50507.59,6611.31
1613.44,2.08,3.7,25184.57,27,1,26,54,3,0,19,0,7,0,1015.22,2332,41600.21,6113.27
1531.3,1.74,0,27967.35,43,0,43,75,4,0,21,1,7,1,650.4,1229,46327.79,9399.99
2171.98,1.86,1.01,66691.71,99,1,98,182,11,0,48,1,7,2,673.65,1765,135340.7,21048.6
1223.36,1,0,1269.77,1,0,1,1,0,0,1,0,1,0,1269.77,1020,2067.32,169.94
1610.63,1.1,0,86201.24,143,0,143,157,6,0,48,1,6,1,879.75,3328,126924.19,18199.07
2427.05,2.16,9.84,68546.7,61,6,55,119,11,0,32,2,9,2,1123.72,2015,88573.95,15885.61
1213.37,1.25,0,2765.81,4,0,4,5,0,0,1,0,4,0,691.45,1004,5278.69,567.47
1549.19,2.7,4.17,25527.38,24,1,23,62,5,0,16,0,10,1,1202.38,2425,45929.77,6508.47
1191.63,1,0,337.97,1,0,1,1,0,0,0,0,1,2,337.97,991,603.42,100
1248.27,1,0,2864.51,2,0,2,2,1,0,1,0,2,1,1432.25,1044,5832.09,297.14
1470.77,1.46,0,23723.55,26,0,26,38,2,0,7,0,4,1,976.25,2248,45750.05,4548.15
1594.2,2.47,5,18906.38,20,1,19,47,4,0,10,0,11,2,945.32,1307,25323.35,5084.38
2558.67,1.31,1.92,983047.97,1353,26,1327,1733,110,11,457,7,13,0,594.87,8467,1348808.43,216234.69
1342.04,3.5,33.33,3209.42,3,1,2,7,1,0,4,0,6,2,1069.8,1127,5598.12,754.57
1923.86,1.91,0,63816.93,87,0,87,166,16,0,38,0,13,0,1259.26,3752,106773.16,19709.13
1739.02,0.99,0,88394.32,140,0,140,139,9,0,13,0,6,1,1008.14,2432,100840.24,17800.86
1245.35,0.8,0,4729.55,5,0,5,4,1,0,0,0,2,1,945.91,1039,10318.85,681.8
1675.53,1.79,6.45,28234.81,31,2,29,52,2,0,10,0,8,1,910.8,1386,36881.44,6028.64
1704.1,1.08,0.52,137613.31,192,1,191,206,5,2,64,3,9,0,773.27,3716,194459.07,23388.84
1512.3,1.77,4.35,19749.56,23,1,22,39,1,0,7,0,7,2,1230.04,2284,28152.5,4426.7
1409.38,3.5,33.33,4654.61,3,1,2,7,0,0,2,0,4,0,1551.54,1190,4328.59,572.11
1437.58,1.92,0,14213.67,12,0,12,23,0,0,3,0,6,1,1184.47,1188,27270.69,2999.22
1823.78,0.91,0,67761.55,68,0,68,62,6,0,11,0,5,1,996.49,1515,116783.3,8132.96
2164.95,1.15,1.41,209104.4,283,4,279,320,19,0,61,0,10,0,810.33,4497,286118.21,40149.74
1951.6,1.62,7.04,72739.57,71,5,66,107,13,1,22,1,6,2,1402.46,4068,103573.13,14281.31
1568.27,2.4,6.25,19773.95,16,1,15,36,1,0,7,0,6,0,1411.94,2334,34445.27,4022.74
1802.73,2.03,3.23,34520.46,31,1,30,61,1,0,12,0,5,1,1113.56,1488,71504.5,7207.58
1888.62,4.36,7.14,48543.56,42,3,39,170,7,0,42,3,14,2,1130.57,4059,93552.33,17654.98
1528.32,0.96,6.67,31617.1,30,2,28,27,3,0,4,0,4,0,1404.72,2406,44850.48,3309.61
1479.73,2.06,5.56,16420.45,18,1,17,35,3,0,10,0,5,2,912.25,1214,18254.85,3769.78
1159.83,0,0,758.42,2,0,2,0,0,0,0,0,0,2,379.21,966,0,0
1717.85,1.8,4.48,66000.1,67,3,64,115,3,1,24,0,10,2,787.1,4947,104500.87,13685.38
1285.51,1.4,0,5318.16,5,0,5,7,2,0,4,0,5,0,1063.63,1059,11314.36,929.29
1447.01,2.67,14.29,8206.2,7,1,6,16,0,0,2,0,7,0,1172.31,1203,8339.31,1707.38
1222.29,0.5,0,1841.94,2,0,2,1,0,0,0,0,1,2,920.97,1019,2435.21,228.98
1230.5,0.75,0,5420.47,8,0,8,6,0,0,1,0,3,0,677.56,1025,7035.32,750.17
1277.09,2.6,0,4288.85,5,0,5,13,0,0,5,0,9,1,857.77,1050,8022.34,1455.56
1636.62,0.72,0,77804.73,89,0,89,64,1,1,13,0,5,1,874.21,1357,120886.1,8484.98
1285.29,1.75,0,4778.3,4,0,4,7,1,0,1,0,3,0,1194.58,1070,10627.21,792.47
1395.49,2.89,0,9663.08,9,0,9,26,0,0,4,0,8,2,1075.81,3160,16693.75,2908.27
1473.73,1.54,0,22891.25,26,0,26,40,3,0,2,0,6,1,917.77,2248,43931.3,5546.04
2116.32,0.85,0.61,130997.71,163,1,162,138,12,2,32,2,7,2,1125.69,2793,173510.61,18454.72
2118.52,1.17,4.3,83577.73,93,4,89,104,7,1,20,0,6,1,910.92,2824,119482.34,13838.77
1691.83,2.38,4.55,23140.2,22,1,21,50,1,0,14,0,7,2,1051.83,1387,40757.22,5334.26
1488.37,1.15,0,22180.39,20,0,20,23,3,0,5,0,4,1,1139.91,2260,42228.05,3012.61
1557.23,2.91,11.54,22665.83,26,3,23,67,1,0,16,0,11,0,1027.14,3525,44510.9,6462.57
1445.4,1.13,1.1,51003.97,91,1,90,102,7,0,13,0,8,2,807.44,2177,84361.78,12402.31
1448.62,1.83,0,19869.2,24,0,24,44,1,0,8,0,8,2,1147.94,2207,25455,4923.49
1364,4,33.33,3661.77,3,1,2,8,0,0,1,0,4,1,1220.59,1146,7571.92,754.46
2127.33,0.72,3.79,151289.81,132,5,127,92,11,2,11,1,5,1,1220.07,4420,217382.26,11742.32
1315.64,2,33.33,2783.14,3,1,2,4,0,0,0,0,3,1,927.71,1106,4329.63,361.79
1282.26,1.75,0,4159.2,4,0,4,7,0,0,1,0,4,0,1039.8,1069,6487.19,714.36
2110.39,2.4,9.43,69932.54,53,5,48,115,5,0,21,0,8,2,1399.43,4430,82601.42,12291.19
1205.93,0.62,0,8531.65,16,0,16,10,2,0,6,0,2,2,533.23,999,15666.65,1319.05
1494.16,0.68,0,30797,28,0,28,19,1,1,7,0,4,1,1099.89,1264,51395.55,3033.66
1234.81,2.67,0,2392.36,3,0,3,8,1,0,0,1,5,1,797.45,1019,3895.22,934.63
1741.24,0.92,1.08,210250.3,369,4,365,337,26,6,92,3,7,2,550.32,4501,292398.89,43099.95
1402.26,1.33,0,8944.41,6,0,6,8,0,0,2,0,3,2,1490.73,1181,17805.94,949.79
1346.03,9,100,1871.25,1,1,0,9,0,0,2,1,9,2,1871.25,1121,3140.78,759.39
1731.91,1.07,1.41,99398.65,142,2,140,150,13,1,45,3,9,0,699.99,1422,118248.4,19679.03
1832.33,1.35,2.44,44524.51,41,1,40,54,6,1,19,0,6,2,1085.96,1518,69553.3,6557.48
1210,0.2,0,5343.56,5,0,5,1,0,0,0,0,1,2,989.91,1993,2821.36,189.46
1860.14,1.3,6,48364.39,50,3,47,61,2,0,7,1,9,1,923.12,2637,68522.43,6603.9
1910.08,0.74,0.43,199087.09,232,1,231,172,9,2,38,1,8,2,721.57,3643,279384.49,21754.68
1651.9,2.4,4.76,37159.82,42,2,40,96,3,1,14,1,7,0,772.48,3553,52067.67,10984.87
1513.6,0.66,0,92422.1,120,0,120,79,7,0,17,0,5,0,537.56,3270,127128.71,10397.12
1351.36,1.32,0,24595.34,40,0,40,53,3,0,9,0,7,2,614.88,1087,41768.51,6322.39
1488.11,1.11,3.45,27997.06,29,1,28,31,0,1,7,0,6,2,965.42,1240,41204.74,3994.77
2319.05,0.6,1.15,306100.65,347,4,343,207,22,2,47,0,6,1,1055.44,3389,459515.57,28678.32
1409.21,1,0,23826.5,28,0,28,28,0,0,6,0,6,2,821.62,2182,34455,3812.87
1348.72,0.65,3.7,22402.07,27,1,26,17,2,0,1,0,3,1,829.71,1128,42250.27,2403.26
1316.28,1.73,0,8797.66,11,0,11,19,0,0,7,0,10,1,799.79,1082,15257.25,2178.27
1467.7,1.67,6.25,14026.86,16,1,15,25,2,0,6,0,7,0,876.68,1214,26952.54,2637.46
1602.12,1.08,1.92,41399.26,52,1,51,55,3,0,13,0,4,2,611.89,2294,55675.34,7581.51
1731.93,5.41,14.71,30796.49,34,5,29,157,5,0,52,2,16,2,959.57,2671,53178.14,17504.9
1305.02,0.88,0,8455.19,8,0,8,7,0,0,1,0,2,1,1056.9,1091,16144.09,924.68
1368.74,0.67,6.25,15302.74,16,1,15,10,0,0,3,0,4,2,956.42,1152,15646.83,1405.48
1455.89,1.67,0,8969.73,6,0,6,10,1,0,0,0,4,2,1494.96,1228,12127.75,1435.22
1750.77,0.82,1.29,131897.03,155,2,153,126,7,3,19,0,6,1,919.3,2828,227407.22,15717.3
1374.87,2.5,33.33,4090.28,3,1,2,5,0,0,1,0,5,1,1363.43,1149,3980.77,519.98
1587.4,0.85,0,42182.47,48,0,48,41,1,0,6,0,8,1,878.8,1328,51350.36,5501.81
1433.43,1.39,0,25864.83,36,0,36,50,1,1,5,1,6,0,1152.64,2210,45583.92,6162.3
1546.05,1.26,1.74,74891.35,115,2,113,142,9,3,36,2,11,0,836.33,2436,124852.94,16826.28
2296,2.15,3.61,77962.99,83,3,80,172,8,0,34,0,9,0,1012.62,2962,118649.18,19566.18
1805.16,0.53,0.26,1012440.33,1545,4,1541,823,58,6,135,4,6,0,470.44,2489,1494157.88,107612.52
1206.25,1,0,3976.13,4,0,4,4,0,0,1,0,2,0,994.03,1003,3182.53,477.06
1262.69,6,0,1965.19,1,0,1,6,1,0,1,0,6,1,1965.19,1049,3277.63,619.51
